CUST_ID,CREDIT_CARD_NUMBER,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,DATE_OF_TXN
CC0751,8496997936872878,43423.57,22117.96,10138.22,3824.25,83143.31,28867.88,3128.06,31,2024-05-23
CC0752,1894056764771961,16376.87,4143.47,3732.73,9062.97,37760.46,13747.4,5917.5,21,2024-01-19
CC0753,6255287528787473,8283.29,3437.15,696.72,2317.91,50349.81,702.06,278.66,21,2024-12-03
CC0754,9151124635314704,47000.99,30498.29,17211.08,7622.01,55694.28,38340.31,4780.66,9,2023-08-13
CC0755,3815910668448117,31028.96,14125.89,11147.13,339.76,62557.96,30415.07,13450.45,26,2024-11-19
CC0756,5960245038952078,46038.08,6514.17,4789.72,2338.44,87840.17,45433.67,13317.93,16,2023-04-14
CC0757,8915792319372907,3198.49,2666.39,205.52,6606.99,27368.39,957.96,376.09,34,2024-01-13
CC0758,9033202378630142,37718.51,23907.91,22337.94,4780.13,52321.42,26164.99,9211.17,26,2023-09-25
CC0759,9540980715241050,13434.52,6232.7,1686.31,7721.92,23476.07,6133.31,1446.56,6,2024-08-06
CC0760,2068607527762009,2604.27,630.73,242.0,5401.39,47607.84,480.76,193.41,26,2024-02-02
CC0761,4491876275618384,44633.91,32697.64,7676.65,8013.42,66733.74,23751.38,10569.93,18,2023-08-11
CC0762,9112144775204747,3527.83,1057.14,133.77,2817.68,39108.6,2553.9,762.35,26,2024-03-10
CC0763,9647683626414124,22195.8,8684.06,2961.34,2489.54,51272.62,4581.23,1542.25,25,2023-01-15
CC0764,2540437894207604,31392.15,16603.91,3329.1,1445.13,53877.71,8438.51,2066.06,29,2024-01-09
CC0765,3631824258055261,5333.97,1478.44,1118.37,6015.47,17885.88,5155.76,2369.96,17,2023-06-20
CC0766,9060697258273400,46288.13,28751.71,10079.14,8625.52,53874.09,4638.43,2040.83,9,2024-07-09
CC0767,2081380546542269,18183.76,6220.81,4236.91,3275.87,61688.43,10318.28,2161.4,16,2024-12-29
CC0768,0185387376379758,40737.84,8683.24,3061.56,4641.68,58838.56,24810.44,11203.7,21,2024-10-29
CC0769,0908362754345397,43952.44,19910.53,12373.18,5632.34,84855.25,23980.98,7526.35,13,2024-12-04
CC0770,7261946978146370,23326.69,15725.34,13307.6,3691.25,68082.89,18746.42,9227.88,10,2023-01-16
CC0771,9089242777811737,4489.69,4469.18,3404.18,6816.84,19334.91,2960.95,981.16,31,2024-06-11
CC0772,0804619905053664,9894.06,7224.74,1976.28,6871.76,18249.1,8225.03,2928.95,33,2023-06-06
CC0773,9957216018021181,11760.69,3735.99,1875.56,1441.45,26177.41,9572.53,2526.0,12,2023-02-18
CC0774,1964259839427756,10938.81,5521.37,1869.4,436.34,39396.15,3074.43,614.2,17,2023-11-11
CC0775,5651468298865853,10892.01,10559.1,3150.14,9075.63,20160.55,3724.72,1047.6,9,2023-04-12
CC0776,9937086402597706,17487.9,577.39,187.0,5626.56,57693.29,14644.68,6760.04,16,2024-12-01
CC0777,9418145273182438,48645.71,43394.01,27635.53,3567.91,65242.84,4586.15,1242.66,14,2024-03-01
CC0778,8162633912657852,17585.22,11475.93,1798.93,3055.36,26857.49,13896.6,4132.0,33,2023-10-17
CC0779,8729276189377598,26162.23,8418.08,1396.79,1127.01,64972.53,23484.1,7755.53,12,2024-02-26
CC0780,7569731637914012,48430.66,21478.11,6006.15,1035.8,85370.28,43436.67,12391.86,26,2024-09-23
CC0781,5563135191323642,39329.5,32363.27,20432.37,6501.03,80173.96,11138.84,3911.77,14,2024-08-06
CC0782,7647731171251811,30188.01,17127.19,14459.93,4485.19,54543.09,16326.46,5855.29,31,2024-08-28
CC0783,1862431387216771,16869.22,1327.59,2.31,5941.57,52326.59,1109.21,539.78,36,2024-08-12
CC0784,3839442389671425,16021.94,8201.85,5340.48,6004.1,62930.15,6154.24,2758.84,23,2024-06-25
CC0785,6801107379964912,13262.25,13034.81,9710.3,4055.39,43448.35,11058.27,3571.43,30,2024-06-24
CC0786,6287956329399059,43104.93,3330.35,237.46,1119.19,74899.39,5609.68,2356.16,14,2023-06-06
CC0787,9981194412847206,8108.39,2649.72,434.96,3538.5,45585.26,2347.4,487.32,28,2024-01-24
CC0788,3689244526788955,12030.51,9968.87,2199.31,3050.18,24351.71,2819.68,351.6,32,2023-10-01
CC0789,1788105249043947,30394.03,28588.67,15366.45,9394.63,60515.2,28624.18,14212.89,31,2023-11-11
CC0790,5787429801481372,31323.31,21895.79,12390.6,393.64,65505.96,4397.67,799.52,22,2024-05-22
CC0791,0313981673435180,37165.04,11361.37,10466.38,2716.85,64604.36,9867.9,4032.3,30,2024-03-23
CC0792,5208358192226880,26475.72,26451.58,24083.54,5382.85,31523.93,8984.18,2261.68,18,2024-06-16
CC0793,6423489233586664,13738.17,2116.11,158.64,5108.33,44682.42,13229.34,5906.98,23,2024-09-06
CC0794,6676664136772682,47435.54,27205.61,17429.7,2262.54,87756.43,6186.85,2503.68,14,2023-02-10
CC0795,6559672769192299,18489.36,3684.52,3197.36,5931.77,46450.48,17390.54,3369.6,24,2024-05-26
CC0796,8545509223063604,5864.55,4636.52,1347.13,8245.85,24519.14,5810.9,2056.94,11,2023-02-14
CC0797,0435739253639228,21994.08,12280.91,3961.89,3328.73,38957.26,15483.65,6846.31,30,2023-10-11
CC0798,1352966414674118,4701.22,3352.08,1187.43,9848.29,27725.17,527.21,192.29,15,2024-10-30
CC0799,4143997293567684,3088.38,2421.07,1824.31,4777.91,20249.28,2161.28,771.96,33,2024-05-24
CC0800,9073486233888704,3886.62,723.57,502.75,8632.72,41336.34,3511.16,603.14,8,2024-05-18
CC0801,7769564479397063,19194.72,14126.38,5823.87,4106.5,35771.96,934.21,191.17,31,2023-12-25
CC0802,3659049079154251,40108.99,30167.96,18090.99,1138.48,58225.28,17732.27,6693.38,21,2024-08-27
CC0803,2996131371091075,19484.74,12561.36,3354.26,4671.37,26118.2,5673.94,1914.45,35,2024-07-03
CC0804,7020858279346564,4996.85,4654.29,419.82,3513.2,20509.74,1008.79,352.16,21,2024-05-28
CC0805,5413887030533389,7121.73,1329.6,1291.93,925.22,50109.16,2085.17,467.39,13,2023-05-10
CC0806,4890056256120973,40687.02,7516.29,5203.71,8020.34,89323.31,1140.76,531.34,32,2023-12-18
CC0807,7561673227154841,47906.3,42906.83,29754.89,117.51,89741.93,11750.41,4025.64,31,2024-08-05
CC0808,2788191155192509,43946.37,43391.74,37709.52,4896.8,65224.83,19425.53,4477.95,20,2023-09-08
CC0809,5927257310095503,46266.3,34499.37,9911.67,220.47,58387.23,70.99,24.32,19,2024-03-27
CC0810,3626171931516640,20053.38,2189.84,2018.15,1983.5,43784.22,9439.71,3478.51,20,2023-07-07
CC0811,7435113190624404,12594.52,6007.57,3238.34,4937.27,40706.95,5857.62,2751.19,26,2023-02-24
CC0812,4472101493800890,35613.82,32910.87,26889.65,6.96,60076.98,12543.11,3724.61,6,2024-06-22
CC0813,8413610590280240,5779.97,2302.03,743.18,6186.61,37513.58,5452.76,1570.67,18,2023-11-23
CC0814,0637895252769721,40230.16,16131.53,13490.31,2782.91,64866.35,38510.82,8209.1,12,2023-10-09
CC0815,5041032934233551,28690.13,12644.93,6091.28,8911.17,78049.43,19811.68,2326.4,16,2024-06-06
CC0816,1553545877104497,28884.49,24158.35,22235.2,6454.33,42070.03,21670.39,10732.81,17,2024-01-06
CC0817,3290896690125816,1501.94,1376.4,877.65,8650.4,23171.05,406.55,92.73,16,2024-06-30
CC0818,8679787959349209,23414.58,12291.51,3228.4,7123.73,42055.27,4431.22,1460.28,16,2023-02-10
CC0819,2280964186367377,29108.06,10511.62,3039.17,5808.11,34895.05,550.22,190.85,6,2024-10-09
CC0820,0491241280489578,39088.05,5232.48,3096.85,5728.7,80067.95,5299.24,1053.28,30,2024-05-25
CC0821,5265822806420433,49794.67,21896.54,3295.8,1021.42,82237.36,46611.18,18594.28,7,2024-03-19
CC0822,9883520078687203,9207.65,7663.78,2148.78,2496.42,30429.0,3074.84,729.88,25,2024-07-29
CC0823,2216726325032507,9771.64,8964.83,663.63,344.66,41282.58,2503.11,1115.08,26,2024-09-05
CC0824,9793982802562623,36215.93,16325.44,16030.65,9468.84,71608.15,30166.0,12777.97,22,2023-03-26
CC0825,7424416586344783,9845.9,6779.0,1755.71,5996.06,28585.9,2485.33,307.6,15,2023-07-16
CC0826,8763647643905744,17915.77,15097.53,10880.71,1913.2,32558.75,7804.66,1566.11,26,2023-03-25
CC0827,9093703050106112,27226.25,24751.0,15102.8,9943.05,49182.79,22650.34,6988.01,9,2024-03-19
CC0828,8647208172223156,26358.89,12714.25,1606.54,7825.36,37593.53,3014.27,932.1,31,2023-04-17
CC0829,8445694258226497,42915.63,29510.58,2199.67,9466.08,78172.16,33893.82,15809.08,8,2023-11-02
CC0830,2171815209418184,23307.55,10202.94,1099.85,9112.4,37662.37,22452.8,2697.02,23,2023-06-29
CC0831,5753365889662190,44420.41,4341.44,1103.5,4849.45,70593.04,27287.65,9431.87,13,2024-05-13
CC0832,6024932828990857,46379.12,13295.3,443.19,5743.21,67569.08,33954.66,14087.82,22,2024-03-27
CC0833,2575504410452427,47281.25,14316.13,1691.15,1673.36,85803.05,30781.37,13266.36,15,2023-12-09
CC0834,3499729277995420,8037.55,6272.18,1642.67,3506.09,34033.61,1299.57,212.12,16,2024-01-02
CC0835,0975324249420962,16953.43,14304.1,7124.2,6317.92,33097.93,15423.07,2547.58,33,2023-03-23
CC0836,3159866674691966,10663.53,5579.33,5465.08,1334.94,38567.06,7480.48,1209.24,22,2023-11-10
CC0837,2023424422991724,43471.75,1606.52,1454.04,8888.64,70920.35,28040.58,12516.8,11,2023-11-02
CC0838,9304598181504978,5663.28,1882.67,1762.71,715.35,25778.77,5427.38,2425.13,22,2024-03-24
CC0839,2398579420163159,29220.32,3351.12,2863.45,9628.55,52723.65,6442.24,3218.68,8,2024-02-09
CC0840,7528977789451007,38163.7,11517.8,5160.38,3871.94,55274.98,36243.47,3817.24,15,2023-03-07
CC0841,4247993956196775,43026.25,26505.54,6678.06,3314.55,57187.72,29641.26,3180.25,32,2023-04-09
CC0842,4331875357022678,44422.02,8595.29,6368.37,1895.47,69600.76,29773.11,8045.97,14,2024-05-01
CC0843,1695686017785077,13669.78,11951.85,3951.35,8213.9,38672.3,11615.69,3716.72,10,2024-03-17
CC0844,0823007462926406,6309.38,5629.59,726.32,2585.06,16545.05,1644.9,435.75,31,2023-04-11
CC0845,8822226157696049,47495.52,17272.23,16292.07,3436.31,57234.11,29873.07,14397.93,30,2024-11-16
CC0846,4084323752319531,31405.93,21166.26,16392.05,7140.35,55290.7,9710.75,4569.49,19,2023-12-14
CC0847,8171977980530430,49607.08,13579.82,10219.47,5687.19,69340.71,30113.47,14445.07,6,2024-02-13
CC0848,5267497603416672,40785.03,3602.24,3047.59,4799.8,80634.13,16608.72,1872.5,9,2024-03-28
CC0849,2410285630713468,9619.44,3535.55,3131.41,6440.23,41489.57,9367.2,1226.48,19,2024-12-18
CC0850,6772059380207615,48179.12,44253.83,40291.13,849.48,95329.24,40117.37,9571.38,19,2023-08-02
CC0851,0448384701154890,32254.98,17433.59,17187.41,5546.06,78845.42,25213.44,5907.67,23,2023-03-02
CC0852,0334280465864094,4059.71,1111.59,881.84,7605.22,15715.62,1605.06,278.35,22,2024-03-06
CC0853,2526753490860137,15563.49,2998.51,2595.81,4433.9,24669.57,1421.21,496.37,31,2024-04-07
CC0854,1907196914084364,49951.48,16376.45,7369.01,2175.97,62109.17,40076.28,12367.84,33,2023-05-07
CC0855,8741731274398100,36805.95,2752.94,89.91,4787.24,46186.91,2477.99,340.99,23,2024-06-16
CC0856,4246901303933534,5362.46,727.58,700.19,7137.12,21743.0,4283.98,761.02,35,2024-10-23
CC0857,2842864200952969,43047.41,1618.9,652.13,9719.63,54201.06,35518.93,8118.96,14,2024-07-22
CC0858,1340485455025717,36987.13,27293.8,20401.86,948.35,85732.76,13935.88,1761.97,15,2024-01-05
CC0859,6969159140492867,34489.18,11914.46,480.59,3795.34,55443.39,11855.73,2858.92,13,2023-03-08
CC0860,2183199643278812,25611.09,9974.62,7392.49,8510.06,75196.74,7850.7,1713.97,17,2024-09-13
CC0861,2088184674498598,13456.59,565.79,222.56,5526.96,56422.34,7031.94,3413.36,19,2024-06-27
CC0862,0666632066595690,19457.29,13079.63,6286.11,3354.62,47061.67,7362.43,1445.96,17,2024-08-13
CC0863,9806696936100171,7130.54,559.0,211.07,8502.53,34008.28,3579.82,1040.96,28,2024-05-25
CC0864,5483044396415142,17141.23,7001.62,932.37,5888.89,65126.85,4207.12,933.54,30,2024-02-02
CC0865,1744288276131750,32199.68,22169.13,20431.67,9282.33,78602.91,17244.01,7362.5,6,2024-10-09
CC0866,6005002694331322,41912.76,14549.15,4915.73,184.84,79723.06,35125.15,15092.95,34,2024-07-30
CC0867,4094895479264483,28279.32,25707.73,1286.62,2218.76,37463.86,18365.82,7911.76,11,2023-12-25
CC0868,1917564316294823,45234.44,30093.13,8463.9,8909.28,51472.54,44150.05,21501.91,13,2024-02-29
CC0869,3924649339934925,40401.52,21945.23,10063.31,6836.0,75884.7,4738.07,476.81,20,2023-09-01
CC0870,8780971317479148,20024.83,12405.93,425.42,4746.65,51376.03,6048.04,843.65,30,2023-07-24
CC0871,2698796649126044,12981.98,2758.8,948.98,5720.51,48228.57,3806.41,1097.56,33,2023-05-30
CC0872,8875800144762238,6520.82,1852.17,1113.68,3576.89,48424.33,5363.12,2017.54,7,2023-03-30
CC0873,9858944909359622,28339.01,8575.51,3746.61,5439.92,40039.83,11063.37,5095.96,36,2024-04-01
CC0874,3527343347255603,39028.87,5388.4,2863.38,3479.53,67687.57,37099.71,11508.08,12,2023-10-04
CC0875,7174444912850406,36402.33,19395.13,1174.13,4663.87,62382.43,19132.4,4902.97,17,2024-01-29
CC0876,3442540604378221,49647.73,22505.44,14106.59,4739.26,61911.92,5794.83,1019.54,36,2024-01-04
CC0877,9067592566734909,35820.57,30815.24,29452.86,2775.33,60733.13,21104.38,7947.76,27,2023-03-06
CC0878,6967678176749976,38648.58,36819.17,24869.38,4733.3,79107.64,4041.33,901.21,12,2024-02-08
CC0879,7363333418920914,36643.61,32830.22,21189.02,3864.99,67918.33,25608.99,3726.9,22,2023-11-01
CC0880,0002754187308558,13562.84,11352.51,7765.58,9822.2,61330.79,13403.51,4114.08,17,2023-04-18
CC0881,5841955151720135,46367.08,2690.53,162.32,4468.42,55647.57,4761.12,496.99,24,2023-10-15
CC0882,6926962012028250,6565.76,4624.99,10.61,3376.7,39235.99,4798.23,1599.48,12,2024-04-29
CC0883,4206735127612863,16825.19,7280.58,803.43,7694.79,53082.56,5987.23,1580.74,15,2024-12-31
CC0884,2962835555535539,20764.45,17834.8,16064.18,4538.44,33031.59,5174.55,2158.46,18,2023-10-31
CC0885,1818347002539468,34518.93,28740.57,17641.34,3697.56,65186.01,14552.62,5826.27,29,2024-10-08
CC0886,8953877224288407,3990.76,2255.19,58.65,3780.42,32111.05,1910.56,487.19,17,2023-02-15
CC0887,7258977404396847,3727.27,793.78,418.21,2296.78,10000.0,2473.44,351.62,14,2023-12-27
CC0888,1430912869287614,19011.45,6713.5,322.84,3602.89,64360.64,12728.75,5195.06,27,2023-02-26
CC0889,4246178826960269,41545.29,16720.15,7130.28,7307.06,67366.8,35114.81,17169.66,21,2023-09-26
CC0890,7843272670159890,9146.68,6748.85,1320.06,4126.0,29182.15,6923.14,2148.25,26,2024-11-21
CC0891,5915963089578713,40518.82,15099.68,9761.8,334.34,60262.76,6917.59,2026.39,12,2023-01-21
CC0892,0548303052326356,15303.27,14680.53,4455.91,2383.41,56458.49,7489.22,932.91,9,2024-09-11
CC0893,5141848124312755,33087.3,12475.68,9107.91,6944.47,74617.02,7972.28,2204.73,36,2024-12-07
CC0894,7066612987987994,10604.68,5937.42,1522.57,3572.98,46803.56,8849.16,3295.55,25,2024-09-18
CC0895,5579651494680104,22104.79,10164.98,3740.2,4972.77,54214.79,2751.76,916.7,12,2024-05-28
CC0896,3183488486638881,16634.64,3791.89,2895.88,3320.64,56676.51,5348.01,1035.47,22,2023-09-30
CC0897,5431056662422741,41936.09,20760.26,14325.62,277.57,71351.84,23616.32,9039.08,11,2023-01-24
CC0898,5785422242501349,27174.25,11353.83,11271.42,6988.12,39300.31,14730.51,6073.86,10,2023-02-10
CC0899,4138779503051050,29927.6,23841.94,13464.79,4398.85,73441.72,9060.94,1104.86,29,2024-08-26
CC0900,9829382320414591,2058.86,1720.1,1709.08,5387.61,37526.18,993.92,149.73,15,2023-08-03
CC0901,6169662890696831,12963.44,832.0,486.45,5239.54,37869.99,12447.35,3309.61,10,2024-12-20
CC0902,7922130172373943,46751.99,29633.0,3067.11,1651.51,70936.77,44446.55,20247.32,16,2023-12-26
CC0903,2801822710905544,33700.47,20040.65,5332.99,1876.86,60041.42,17456.45,4941.49,10,2024-04-12
CC0904,9153353033499660,35785.46,19673.71,7268.79,3887.08,48827.94,34892.32,9518.88,8,2024-06-11
CC0905,0215839045992789,13146.5,9051.97,7898.59,6680.64,27368.54,9964.35,4366.49,11,2024-11-02
CC0906,4487411167965243,35264.49,13558.24,11487.38,7006.14,71071.66,10198.71,4284.84,20,2023-11-11
CC0907,0134287221226112,13140.76,3916.57,1783.39,4187.59,62775.01,7815.43,2628.9,8,2023-08-16
CC0908,7479324352348629,38784.58,18378.07,18110.99,9064.33,56260.11,30605.14,10294.3,11,2024-06-15
CC0909,5063606838205322,22357.52,20025.01,17753.6,4500.44,69644.91,9027.99,4072.3,21,2024-08-04
CC0910,6487334929138941,28608.84,8012.02,4472.68,4960.52,40687.33,12191.08,3175.05,26,2023-12-17
CC0911,5709174196140450,45286.08,23757.25,3760.43,4557.14,63542.4,23378.59,9718.32,28,2023-01-29
CC0912,6125324074361584,18976.18,8340.65,3543.22,7979.99,62115.97,18100.79,7069.13,10,2024-01-29
CC0913,7887067070393066,8644.49,6239.73,1623.4,6270.78,32341.06,3034.23,883.14,31,2023-03-27
CC0914,1020861383339578,40099.56,15305.83,3138.24,1894.59,78024.94,18144.27,2987.68,17,2024-05-14
CC0915,8409026380011370,28442.21,14211.82,11142.34,6322.07,56784.5,16327.52,7609.14,35,2023-01-23
CC0916,0142431634089197,13863.13,8784.31,6379.07,1196.51,35181.4,8695.62,3086.01,33,2024-06-21
CC0917,2147484123804272,49478.26,2945.02,921.7,6733.31,82539.6,3792.92,799.62,10,2023-05-19
CC0918,3616364351536922,4684.34,3740.93,3335.75,1632.1,38601.56,3281.72,991.66,11,2024-04-16
CC0919,4810443094784519,25832.15,7579.98,2511.1,5153.83,64065.87,22182.59,6378.53,16,2024-06-07
CC0920,1491171599388864,49423.05,42777.16,34672.38,8616.58,65069.45,43313.67,15817.64,11,2023-07-31
CC0921,8534021873763502,13218.55,1428.52,1119.53,7815.45,43108.62,1151.24,246.87,12,2023-08-02
CC0922,1453215808148320,8225.66,4945.49,1881.04,4690.13,27178.98,3396.29,1155.85,18,2023-06-11
CC0923,0133577501649369,12727.74,9372.5,1652.5,8710.62,42299.06,4235.33,1541.53,11,2023-07-27
CC0924,4300873128072716,47112.62,37797.2,9347.33,490.06,58889.66,39972.32,11476.21,19,2024-05-24
CC0925,1444550561705640,41512.89,17025.95,8573.34,1648.7,78373.67,40468.0,4588.29,32,2024-01-27
CC0926,2635601309646788,24217.79,4031.98,1149.83,2683.22,37285.09,22987.48,4640.06,18,2024-03-08
CC0927,9781187508167795,5600.55,1472.25,260.41,9658.35,52968.38,5237.7,1819.3,29,2023-12-01
CC0928,3321291998138525,48334.47,18160.96,14626.95,8062.88,83692.08,1980.18,809.94,19,2023-09-18
CC0929,7173323685151649,33894.24,577.34,29.46,6195.19,75853.7,3854.2,605.45,7,2023-10-04
CC0930,4768385805909334,7554.68,1012.29,368.42,5901.48,51827.41,4579.31,683.49,8,2023-07-27
CC0931,5627542431632540,14907.81,9561.86,3675.48,987.68,48753.86,3724.93,1764.11,7,2023-03-13
CC0932,5024340677918543,27616.84,19591.37,12395.57,9705.19,48420.23,767.39,165.75,11,2023-02-11
CC0933,9141896523696304,23030.77,5470.13,1355.3,5379.69,52603.83,16181.05,1753.38,16,2024-01-26
CC0934,6131378432600342,28862.3,15794.04,1336.47,5926.96,59916.5,18642.29,8289.7,20,2023-12-28
CC0935,2989696185028870,10556.81,2542.43,1945.9,2182.9,24670.42,3370.27,1302.76,36,2023-12-29
CC0936,9469603314094403,19718.13,16911.37,8729.07,1022.26,32496.8,5841.45,1847.98,19,2024-11-06
CC0937,3907525037776585,1365.06,697.65,262.07,3988.12,15664.4,727.02,359.76,14,2023-07-11
CC0938,6215438530418871,6922.36,4752.44,3379.23,1729.28,44800.48,4329.73,1921.5,28,2023-06-26
CC0939,1853703074272288,1944.71,1407.28,1129.46,5304.1,44071.44,966.44,233.36,12,2024-06-17
CC0940,3926325038682760,30664.39,23591.62,11822.72,8479.67,71208.58,6935.69,2307.92,22,2023-11-19
CC0941,2057364771502732,41468.23,7122.75,1665.4,7111.33,85799.62,14802.87,2189.41,30,2024-07-12
CC0942,5858253947881847,28156.71,8970.36,5300.16,2427.08,65638.94,15722.92,6923.93,12,2024-04-09
CC0943,6265076493972390,8846.88,7979.25,61.32,7771.88,55153.91,2212.11,1025.49,28,2024-12-26
CC0944,5454149116897683,3197.73,506.62,323.72,3524.16,40618.88,2719.11,493.16,9,2024-08-01
CC0945,2927302945784930,35597.77,22373.08,19544.55,8451.48,73363.87,12382.62,2203.58,17,2024-10-05
CC0946,3990008119776507,6549.54,4267.8,1994.99,9193.69,48717.12,1055.61,451.06,24,2023-10-02
CC0947,2921759039013841,8258.7,5957.85,1713.48,9154.15,27667.72,6127.63,2340.05,20,2023-09-08
CC0948,2637734303544437,25222.85,20805.94,14929.16,7090.51,46453.89,16756.73,4975.17,18,2024-08-09
CC0949,5459596114499500,20298.64,1545.01,57.02,1674.85,41964.8,6975.38,3138.54,14,2024-02-26
CC0950,0328770564529678,41430.62,6662.82,4161.53,7766.04,81938.22,39077.53,14224.3,15,2024-07-02
CC0951,8165280773451302,17006.07,2798.17,2692.12,430.14,32456.15,6030.2,1121.0,25,2024-09-05
CC0952,4409727946849533,4028.66,3239.56,1048.52,4358.61,46343.29,1587.54,232.47,13,2023-12-24
CC0953,9322777757636018,24641.5,3792.75,3185.19,928.3,56056.82,22921.5,10662.01,19,2023-04-16
CC0954,3579964006335578,18862.04,16302.64,12569.0,5772.98,36561.52,17569.72,6683.81,9,2023-07-06
CC0955,6102548857522718,18071.59,2501.39,1605.75,3878.74,27396.31,17039.23,7496.62,29,2024-05-17
CC0956,1414794534312302,48584.29,5732.03,5513.92,1144.15,74151.89,16968.33,7825.56,13,2024-01-14
CC0957,9246812095205917,25541.46,7682.54,4275.82,6135.28,63876.25,6389.63,1887.84,19,2023-11-20
CC0958,5584713361391155,24339.44,23897.67,5132.24,3837.76,65345.12,257.44,44.86,27,2024-03-15
CC0959,1989067386693269,41281.3,5784.69,3043.87,4978.48,52732.32,5868.99,1902.85,9,2023-06-13
CC0960,4894405353604855,42462.41,20865.55,5139.15,3614.16,72634.95,11353.27,4590.98,27,2024-01-25
CC0961,4411339736911755,23804.42,17708.96,2257.65,677.11,38822.7,824.14,263.06,19,2024-06-21
CC0962,6403563077392476,19310.72,13972.99,13876.07,1888.75,47087.62,19169.14,8802.6,34,2023-07-19
CC0963,0631539210199737,29308.28,11281.71,5185.28,2873.85,58187.39,18853.86,5818.99,31,2023-05-27
CC0964,5936328052572238,16328.65,12723.62,12301.88,1472.95,56199.64,9604.88,4141.4,28,2023-09-05
CC0965,3796287712772323,9525.41,9092.26,6780.01,5394.54,36573.19,8107.1,2326.23,25,2024-08-17
CC0966,0210745414395174,22114.47,15411.37,2039.92,245.78,53819.62,12850.74,5813.55,27,2023-03-05
CC0967,1658261056628307,11503.29,6177.91,1614.27,7452.24,40069.29,7227.57,858.09,8,2024-06-29
CC0968,2528225282151831,39433.17,39239.19,10226.04,3100.7,51294.43,37421.93,12085.85,25,2023-08-14
CC0969,1484075903446721,33758.12,30105.55,16104.96,6545.11,62545.66,19301.45,2708.59,35,2023-04-16
CC0970,4385971586984481,7953.48,660.04,133.63,6093.46,52865.38,4396.44,1883.82,24,2023-09-06
CC0971,7588552373618024,49384.51,7326.84,4427.92,7658.65,64042.98,9033.39,3916.45,11,2023-04-17
CC0972,0311399552652550,26416.89,18100.17,8910.02,5980.26,64054.83,1817.86,855.83,32,2024-04-07
CC0973,3021229225755521,38021.63,33822.87,19555.2,5180.27,53735.89,13231.17,3148.41,23,2024-02-05
CC0974,3767969411393938,5638.45,1552.48,30.4,8579.99,11052.79,4544.8,950.87,24,2023-07-24
CC0975,2005351498422891,6699.88,4083.91,617.12,7110.69,17912.22,3227.72,1064.67,7,2024-04-27
CC0976,8347364625769322,8353.31,4733.7,2080.48,549.7,21584.35,1558.96,688.02,31,2024-02-28
CC0977,5268132469748684,42025.5,10974.01,5568.36,2362.81,58522.29,18409.45,2233.86,10,2023-12-29
CC0978,9267573133549271,42137.39,5940.94,5403.14,9851.51,55855.35,36089.39,12195.69,19,2024-07-10
CC0979,1454912343357961,31843.62,5997.68,2829.28,9967.45,39911.57,24729.28,5217.89,12,2024-12-29
CC0980,4048226155097612,37664.13,34890.28,30033.17,2743.21,82400.01,32746.37,6145.79,9,2023-11-20
CC0981,7162169983360843,6147.49,4506.4,1048.42,3838.17,25556.15,825.67,387.1,11,2024-08-19
CC0982,6179273712391304,12929.86,9364.57,9083.8,1269.23,46580.45,7556.15,3499.63,22,2023-11-17
CC0983,4683751537771831,20176.03,5869.13,3850.69,7130.13,37779.98,13703.97,6147.26,29,2023-06-02
CC0984,7012680613365507,18380.79,1639.78,679.31,7730.35,25753.78,5402.56,1031.18,10,2023-11-20
CC0985,3283257023692385,29836.32,2823.35,1318.64,5695.78,61642.04,15284.55,4698.6,30,2024-04-15
CC0986,5629272111314480,14185.73,2790.86,644.88,8064.32,59509.93,4284.65,655.65,9,2023-09-13
CC0987,4833946191289891,33322.22,27556.31,22112.44,3925.91,69337.7,22302.3,6862.92,11,2023-01-03
CC0988,0033893206087523,12111.96,10141.64,441.64,1332.1,54687.25,929.48,439.79,22,2024-11-14
CC0989,1466548197599385,37660.49,36189.36,33396.31,1008.25,50555.82,36292.41,9157.3,32,2023-12-04
CC0990,1122510558587833,18578.33,15946.83,8377.11,67.68,64466.37,6819.22,2500.16,17,2023-06-06
CC0991,1997384131975290,22211.96,12374.67,9248.39,244.81,71789.97,1998.37,881.85,31,2024-05-16
CC0992,8895300814636558,30616.44,1504.72,699.19,3012.97,54324.19,7629.7,2986.79,35,2023-07-27
CC0993,6333443854389384,42407.24,35282.3,5318.23,2106.85,67006.93,15353.47,2528.67,15,2023-08-05
CC0994,4000682405912581,3407.27,2644.26,1073.56,4510.54,41011.67,2479.14,1100.98,11,2023-10-12
CC0995,4007979912153421,17307.83,10372.08,8152.17,1844.93,35052.77,6988.17,1790.84,35,2023-05-25
CC0996,7748435091261110,27914.25,26287.58,11348.61,9913.17,67556.37,26026.86,7376.11,12,2023-07-02
CC0997,8913683060364836,35321.61,19333.79,13149.42,4020.64,46472.1,1500.93,451.27,11,2023-02-04
CC0998,9855794689960456,22510.14,19732.4,3688.79,6112.75,33940.63,19308.44,7759.65,25,2024-05-23
CC0999,8995248001151802,33167.72,13551.21,9959.39,3139.23,40042.49,16236.46,7142.49,31,2023-02-24
CC1000,1312479753837582,45528.22,22384.74,15522.42,109.14,93411.05,8014.85,2740.35,6,2024-01-14
