client_id,client_name,industry_segment,contact_person,contact_email,city,state,created_at
CLNT90694,IndustrialClient_694,Aerospace,Contact_694,client694@example.com,Chennai,Uttar Pradesh,2024-05-01 11:30:19
CLNT90695,IndustrialClient_695,Construction,Contact_695,client695@example.com,Jaipur,Maharashtra,2024-05-09 01:43:54
CLNT90696,IndustrialClient_696,Automotive,Contact_696,client696@example.com,Hyderabad,Uttar Pradesh,2023-10-15 13:02:30
CLNT90697,IndustrialClient_697,Marine,Contact_697,client697@example.com,Mumbai,Maharashtra,2025-03-06 07:27:27
CLNT90698,IndustrialClient_698,Automotive,Contact_698,client698@example.com,Ahmedabad,Maharashtra,2023-12-02 11:55:40
CLNT90699,IndustrialClient_699,Aerospace,Contact_699,client699@example.com,Hyderabad,Uttar Pradesh,2024-11-24 20:48:54
CLNT90700,IndustrialClient_700,Construction,Contact_700,client700@example.com,Mumbai,Maharashtra,2025-01-12 23:41:56
CLNT90701,IndustrialClient_701,Aerospace,Contact_701,client701@example.com,Ahmedabad,Maharashtra,2023-02-10 23:07:24
CLNT90702,IndustrialClient_702,Marine,Contact_702,client702@example.com,Jaipur,Maharashtra,2025-12-03 21:21:23
CLNT90703,IndustrialClient_703,Automotive,Contact_703,client703@example.com,Surat,Maharashtra,2025-01-03 06:33:13
CLNT90704,IndustrialClient_704,Construction,Contact_704,client704@example.com,Ahmedabad,Karnataka,2023-10-16 10:14:12
CLNT90705,IndustrialClient_705,Construction,Contact_705,client705@example.com,Kolkata,West Bengal,2025-11-02 04:32:17
CLNT90706,IndustrialClient_706,Construction,Contact_706,client706@example.com,Kolkata,Rajasthan,2024-02-19 19:48:21
CLNT90707,IndustrialClient_707,Aerospace,Contact_707,client707@example.com,Delhi,Karnataka,2025-05-30 21:06:43
CLNT90708,IndustrialClient_708,Aerospace,Contact_708,client708@example.com,Hyderabad,Gujarat,2025-07-30 08:44:19
CLNT90709,IndustrialClient_709,Marine,Contact_709,client709@example.com,Delhi,Karnataka,2024-05-07 16:09:49
CLNT90710,IndustrialClient_710,Aerospace,Contact_710,client710@example.com,Chennai,Telangana,2023-02-11 05:09:20
CLNT90711,IndustrialClient_711,Construction,Contact_711,client711@example.com,Ahmedabad,Delhi,2024-06-22 11:09:48
CLNT90712,IndustrialClient_712,Construction,Contact_712,client712@example.com,Kolkata,Gujarat,2024-12-30 17:11:36
CLNT90713,IndustrialClient_713,Construction,Contact_713,client713@example.com,Ahmedabad,Rajasthan,2025-09-16 22:02:39
CLNT90714,IndustrialClient_714,Automotive,Contact_714,client714@example.com,Mumbai,Maharashtra,2025-08-26 06:01:20
CLNT90715,IndustrialClient_715,Automotive,Contact_715,client715@example.com,Mumbai,Gujarat,2024-10-04 23:44:46
CLNT90716,IndustrialClient_716,Aerospace,Contact_716,client716@example.com,Delhi,Uttar Pradesh,2025-01-06 18:22:02
CLNT90717,IndustrialClient_717,Marine,Contact_717,client717@example.com,Pune,Maharashtra,2024-09-25 06:18:43
CLNT90718,IndustrialClient_718,Aerospace,Contact_718,client718@example.com,Lucknow,Tamil Nadu,2023-04-17 06:07:27
CLNT90719,IndustrialClient_719,Marine,Contact_719,client719@example.com,Nagpur,Gujarat,2023-01-15 14:26:48
CLNT90720,IndustrialClient_720,Automotive,Contact_720,client720@example.com,Chennai,Karnataka,2024-05-09 00:00:35
CLNT90721,IndustrialClient_721,Construction,Contact_721,client721@example.com,Delhi,Tamil Nadu,2025-05-21 08:33:05
CLNT90722,IndustrialClient_722,Automotive,Contact_722,client722@example.com,Surat,Uttar Pradesh,2023-02-24 19:18:07
CLNT90723,IndustrialClient_723,Construction,Contact_723,client723@example.com,Nagpur,Karnataka,2025-08-15 13:01:35
CLNT90724,IndustrialClient_724,Automotive,Contact_724,client724@example.com,Chennai,Uttar Pradesh,2024-07-07 07:01:06
CLNT90725,IndustrialClient_725,Construction,Contact_725,client725@example.com,Chennai,West Bengal,2025-04-24 01:24:11
CLNT90726,IndustrialClient_726,Automotive,Contact_726,client726@example.com,Hyderabad,Rajasthan,2024-06-05 08:07:04
CLNT90727,IndustrialClient_727,Automotive,Contact_727,client727@example.com,Delhi,Uttar Pradesh,2024-07-24 04:57:05
CLNT90728,IndustrialClient_728,Aerospace,Contact_728,client728@example.com,Pune,Delhi,2023-08-31 20:43:07
CLNT90729,IndustrialClient_729,Aerospace,Contact_729,client729@example.com,Kolkata,Telangana,2025-03-23 20:54:05
CLNT90730,IndustrialClient_730,Marine,Contact_730,client730@example.com,Bengaluru,Gujarat,2024-11-30 12:25:29
CLNT90731,IndustrialClient_731,Aerospace,Contact_731,client731@example.com,Chennai,Maharashtra,2024-08-24 16:04:23
CLNT90732,IndustrialClient_732,Marine,Contact_732,client732@example.com,Bengaluru,Karnataka,2025-02-07 10:33:35
CLNT90733,IndustrialClient_733,Automotive,Contact_733,client733@example.com,Mumbai,Rajasthan,2023-09-17 09:42:35
CLNT90734,IndustrialClient_734,Marine,Contact_734,client734@example.com,Chennai,Rajasthan,2025-01-17 04:37:46
CLNT90735,IndustrialClient_735,Marine,Contact_735,client735@example.com,Bengaluru,West Bengal,2024-07-27 07:32:47
CLNT90736,IndustrialClient_736,Aerospace,Contact_736,client736@example.com,Chennai,Telangana,2025-08-02 20:38:57
CLNT90737,IndustrialClient_737,Automotive,Contact_737,client737@example.com,Jaipur,Gujarat,2023-06-01 08:53:48
CLNT90738,IndustrialClient_738,Automotive,Contact_738,client738@example.com,Pune,Maharashtra,2024-01-13 07:32:29
CLNT90739,IndustrialClient_739,Construction,Contact_739,client739@example.com,Lucknow,Karnataka,2024-07-05 04:46:51
CLNT90740,IndustrialClient_740,Construction,Contact_740,client740@example.com,Delhi,Maharashtra,2025-05-22 04:15:46
CLNT90741,IndustrialClient_741,Marine,Contact_741,client741@example.com,Mumbai,Delhi,2023-09-26 05:01:39
CLNT90742,IndustrialClient_742,Automotive,Contact_742,client742@example.com,Mumbai,West Bengal,2025-08-14 02:57:02
CLNT90743,IndustrialClient_743,Marine,Contact_743,client743@example.com,Mumbai,Rajasthan,2023-05-12 01:14:37
CLNT90744,IndustrialClient_744,Construction,Contact_744,client744@example.com,Bengaluru,West Bengal,2025-01-28 00:02:25
CLNT90745,IndustrialClient_745,Marine,Contact_745,client745@example.com,Jaipur,Maharashtra,2025-08-05 15:41:32
CLNT90746,IndustrialClient_746,Automotive,Contact_746,client746@example.com,Bengaluru,Telangana,2024-04-29 03:06:52
CLNT90747,IndustrialClient_747,Automotive,Contact_747,client747@example.com,Chennai,Maharashtra,2024-10-26 19:29:50
CLNT90748,IndustrialClient_748,Marine,Contact_748,client748@example.com,Ahmedabad,Tamil Nadu,2025-06-19 04:53:57
CLNT90749,IndustrialClient_749,Automotive,Contact_749,client749@example.com,Hyderabad,Tamil Nadu,2024-06-25 19:59:49
CLNT90750,IndustrialClient_750,Marine,Contact_750,client750@example.com,Jaipur,Maharashtra,2024-05-17 08:25:39
CLNT90751,IndustrialClient_751,Automotive,Contact_751,client751@example.com,Pune,Telangana,2024-10-19 03:58:48
CLNT90752,IndustrialClient_752,Construction,Contact_752,client752@example.com,Mumbai,Karnataka,2023-12-19 14:25:17
CLNT90753,IndustrialClient_753,Aerospace,Contact_753,client753@example.com,Chennai,West Bengal,2025-07-01 09:52:07
CLNT90754,IndustrialClient_754,Construction,Contact_754,client754@example.com,Nagpur,Tamil Nadu,2023-07-14 12:11:07
CLNT90755,IndustrialClient_755,Automotive,Contact_755,client755@example.com,Mumbai,Maharashtra,2025-07-30 08:28:08
CLNT90756,IndustrialClient_756,Marine,Contact_756,client756@example.com,Hyderabad,Gujarat,2025-06-29 23:04:29
CLNT90757,IndustrialClient_757,Construction,Contact_757,client757@example.com,Lucknow,Gujarat,2023-05-19 01:08:20
CLNT90758,IndustrialClient_758,Aerospace,Contact_758,client758@example.com,Jaipur,West Bengal,2024-04-21 03:49:26
CLNT90759,IndustrialClient_759,Aerospace,Contact_759,client759@example.com,Kolkata,Gujarat,2024-11-29 01:29:01
CLNT90760,IndustrialClient_760,Automotive,Contact_760,client760@example.com,Chennai,Maharashtra,2024-10-06 21:33:16
CLNT90761,IndustrialClient_761,Aerospace,Contact_761,client761@example.com,Chennai,Maharashtra,2024-09-10 02:09:33
CLNT90762,IndustrialClient_762,Aerospace,Contact_762,client762@example.com,Nagpur,Tamil Nadu,2023-07-06 02:45:11
CLNT90763,IndustrialClient_763,Automotive,Contact_763,client763@example.com,Pune,Rajasthan,2025-08-12 00:11:12
CLNT90764,IndustrialClient_764,Automotive,Contact_764,client764@example.com,Ahmedabad,Maharashtra,2024-08-07 13:25:09
CLNT90765,IndustrialClient_765,Aerospace,Contact_765,client765@example.com,Ahmedabad,Delhi,2024-04-26 03:23:52
CLNT90766,IndustrialClient_766,Automotive,Contact_766,client766@example.com,Chennai,Rajasthan,2025-07-31 16:13:53
CLNT90767,IndustrialClient_767,Automotive,Contact_767,client767@example.com,Bengaluru,Rajasthan,2024-11-02 03:09:14
CLNT90768,IndustrialClient_768,Automotive,Contact_768,client768@example.com,Hyderabad,Maharashtra,2024-12-15 21:37:21
CLNT90769,IndustrialClient_769,Aerospace,Contact_769,client769@example.com,Lucknow,Tamil Nadu,2025-02-03 18:10:33
CLNT90770,IndustrialClient_770,Automotive,Contact_770,client770@example.com,Hyderabad,Karnataka,2023-01-13 20:47:50
CLNT90771,IndustrialClient_771,Marine,Contact_771,client771@example.com,Surat,Telangana,2023-12-01 00:01:17
CLNT90772,IndustrialClient_772,Marine,Contact_772,client772@example.com,Delhi,Gujarat,2025-04-03 06:10:31
CLNT90773,IndustrialClient_773,Automotive,Contact_773,client773@example.com,Surat,Maharashtra,2024-10-02 20:32:31
CLNT90774,IndustrialClient_774,Aerospace,Contact_774,client774@example.com,Mumbai,Tamil Nadu,2024-05-18 03:32:34
CLNT90775,IndustrialClient_775,Construction,Contact_775,client775@example.com,Bengaluru,Telangana,2024-08-23 18:00:33
CLNT90776,IndustrialClient_776,Construction,Contact_776,client776@example.com,Lucknow,Telangana,2023-03-18 16:37:11
CLNT90777,IndustrialClient_777,Construction,Contact_777,client777@example.com,Delhi,Gujarat,2024-04-21 16:41:36
CLNT90778,IndustrialClient_778,Aerospace,Contact_778,client778@example.com,Bengaluru,Delhi,2025-09-23 21:30:26
CLNT90779,IndustrialClient_779,Construction,Contact_779,client779@example.com,Mumbai,Gujarat,2024-01-02 06:06:14
CLNT90780,IndustrialClient_780,Construction,Contact_780,client780@example.com,Jaipur,Uttar Pradesh,2024-04-01 16:31:37
CLNT90781,IndustrialClient_781,Automotive,Contact_781,client781@example.com,Delhi,Karnataka,2023-06-07 18:06:55
CLNT90782,IndustrialClient_782,Marine,Contact_782,client782@example.com,Jaipur,Gujarat,2023-05-31 15:59:58
CLNT90783,IndustrialClient_783,Construction,Contact_783,client783@example.com,Chennai,Maharashtra,2025-10-06 09:17:43
CLNT90784,IndustrialClient_784,Automotive,Contact_784,client784@example.com,Jaipur,West Bengal,2023-11-11 01:19:26
CLNT90785,IndustrialClient_785,Construction,Contact_785,client785@example.com,Lucknow,Maharashtra,2024-05-08 03:39:21
CLNT90786,IndustrialClient_786,Marine,Contact_786,client786@example.com,Jaipur,Maharashtra,2023-01-28 23:18:53
CLNT90787,IndustrialClient_787,Automotive,Contact_787,client787@example.com,Jaipur,Maharashtra,2024-07-04 04:45:38
CLNT90788,IndustrialClient_788,Marine,Contact_788,client788@example.com,Ahmedabad,Maharashtra,2024-06-16 07:50:23
CLNT90789,IndustrialClient_789,Construction,Contact_789,client789@example.com,Pune,Maharashtra,2025-09-24 08:34:58
CLNT90790,IndustrialClient_790,Aerospace,Contact_790,client790@example.com,Kolkata,West Bengal,2024-11-04 09:13:57
CLNT90791,IndustrialClient_791,Construction,Contact_791,client791@example.com,Surat,Gujarat,2025-11-07 20:09:27
CLNT90792,IndustrialClient_792,Construction,Contact_792,client792@example.com,Kolkata,Karnataka,2025-11-09 06:06:54
CLNT90793,IndustrialClient_793,Construction,Contact_793,client793@example.com,Kolkata,Maharashtra,2024-01-02 11:41:45
CLNT90794,IndustrialClient_794,Marine,Contact_794,client794@example.com,Lucknow,Karnataka,2025-10-13 21:14:53
CLNT90795,IndustrialClient_795,Marine,Contact_795,client795@example.com,Pune,Gujarat,2025-10-10 03:28:56
CLNT90796,IndustrialClient_796,Construction,Contact_796,client796@example.com,Kolkata,Karnataka,2024-03-29 05:18:41
CLNT90797,IndustrialClient_797,Aerospace,Contact_797,client797@example.com,Delhi,Tamil Nadu,2025-08-14 19:50:27
CLNT90798,IndustrialClient_798,Construction,Contact_798,client798@example.com,Bengaluru,Rajasthan,2023-03-26 10:03:54
CLNT90799,IndustrialClient_799,Marine,Contact_799,client799@example.com,Hyderabad,Karnataka,2024-09-09 11:41:50
CLNT90800,IndustrialClient_800,Aerospace,Contact_800,client800@example.com,Bengaluru,Maharashtra,2025-12-23 18:24:05
CLNT90801,IndustrialClient_801,Construction,Contact_801,client801@example.com,Nagpur,Karnataka,2025-11-16 23:06:39
CLNT90802,IndustrialClient_802,Construction,Contact_802,client802@example.com,Jaipur,Maharashtra,2025-02-28 01:19:19
CLNT90803,IndustrialClient_803,Construction,Contact_803,client803@example.com,Mumbai,Maharashtra,2024-09-15 19:05:59
CLNT90804,IndustrialClient_804,Automotive,Contact_804,client804@example.com,Hyderabad,Telangana,2023-08-19 16:11:23
CLNT90805,IndustrialClient_805,Construction,Contact_805,client805@example.com,Chennai,Tamil Nadu,2023-02-28 08:52:39
CLNT90806,IndustrialClient_806,Marine,Contact_806,client806@example.com,Jaipur,Rajasthan,2024-10-05 04:07:41
CLNT90807,IndustrialClient_807,Construction,Contact_807,client807@example.com,Hyderabad,Rajasthan,2025-09-21 17:42:17
CLNT90808,IndustrialClient_808,Automotive,Contact_808,client808@example.com,Jaipur,West Bengal,2023-12-22 12:17:08
CLNT90809,IndustrialClient_809,Construction,Contact_809,client809@example.com,Delhi,Gujarat,2025-08-17 08:10:14
CLNT90810,IndustrialClient_810,Automotive,Contact_810,client810@example.com,Delhi,Tamil Nadu,2025-03-19 23:04:47
CLNT90811,IndustrialClient_811,Construction,Contact_811,client811@example.com,Delhi,Maharashtra,2024-12-18 09:45:54
CLNT90812,IndustrialClient_812,Aerospace,Contact_812,client812@example.com,Surat,Maharashtra,2024-04-16 03:20:20
CLNT90813,IndustrialClient_813,Construction,Contact_813,client813@example.com,Lucknow,Maharashtra,2024-07-20 22:04:07
CLNT90814,IndustrialClient_814,Aerospace,Contact_814,client814@example.com,Hyderabad,Gujarat,2023-10-02 18:47:39
CLNT90815,IndustrialClient_815,Construction,Contact_815,client815@example.com,Lucknow,Maharashtra,2025-07-31 00:32:35
CLNT90816,IndustrialClient_816,Construction,Contact_816,client816@example.com,Delhi,West Bengal,2024-04-21 11:19:20
CLNT90817,IndustrialClient_817,Automotive,Contact_817,client817@example.com,Bengaluru,Maharashtra,2023-01-18 22:28:09
CLNT90818,IndustrialClient_818,Marine,Contact_818,client818@example.com,Lucknow,Maharashtra,2023-09-01 07:09:30
CLNT90819,IndustrialClient_819,Marine,Contact_819,client819@example.com,Delhi,West Bengal,2023-06-16 17:15:18
CLNT90820,IndustrialClient_820,Aerospace,Contact_820,client820@example.com,Bengaluru,Gujarat,2025-10-25 06:06:38
CLNT90821,IndustrialClient_821,Aerospace,Contact_821,client821@example.com,Nagpur,West Bengal,2023-12-15 06:16:08
CLNT90822,IndustrialClient_822,Marine,Contact_822,client822@example.com,Mumbai,Maharashtra,2023-04-10 09:51:31
CLNT90823,IndustrialClient_823,Automotive,Contact_823,client823@example.com,Nagpur,West Bengal,2024-04-16 05:12:57
CLNT90824,IndustrialClient_824,Aerospace,Contact_824,client824@example.com,Nagpur,Maharashtra,2025-07-04 17:44:17
CLNT90825,IndustrialClient_825,Aerospace,Contact_825,client825@example.com,Bengaluru,Telangana,2024-04-01 10:57:58
CLNT90826,IndustrialClient_826,Automotive,Contact_826,client826@example.com,Lucknow,West Bengal,2025-12-02 22:53:07
CLNT90827,IndustrialClient_827,Aerospace,Contact_827,client827@example.com,Mumbai,Maharashtra,2023-10-11 15:57:06
CLNT90828,IndustrialClient_828,Aerospace,Contact_828,client828@example.com,Lucknow,Tamil Nadu,2024-04-22 05:37:14
CLNT90829,IndustrialClient_829,Marine,Contact_829,client829@example.com,Mumbai,Telangana,2023-04-28 15:46:58
CLNT90830,IndustrialClient_830,Aerospace,Contact_830,client830@example.com,Nagpur,Gujarat,2024-09-13 11:34:18
CLNT90831,IndustrialClient_831,Marine,Contact_831,client831@example.com,Mumbai,Karnataka,2023-07-01 22:09:58
CLNT90832,IndustrialClient_832,Marine,Contact_832,client832@example.com,Kolkata,Karnataka,2024-06-02 02:26:17
CLNT90833,IndustrialClient_833,Automotive,Contact_833,client833@example.com,Kolkata,Rajasthan,2023-05-22 09:27:16
CLNT90834,IndustrialClient_834,Construction,Contact_834,client834@example.com,Chennai,Uttar Pradesh,2024-02-11 11:35:30
CLNT90835,IndustrialClient_835,Marine,Contact_835,client835@example.com,Chennai,Maharashtra,2023-11-29 16:55:06
CLNT90836,IndustrialClient_836,Automotive,Contact_836,client836@example.com,Pune,Maharashtra,2024-07-04 07:40:28
CLNT90837,IndustrialClient_837,Marine,Contact_837,client837@example.com,Lucknow,Gujarat,2024-02-20 06:45:31
CLNT90838,IndustrialClient_838,Construction,Contact_838,client838@example.com,Pune,Delhi,2024-02-28 02:05:24
CLNT90839,IndustrialClient_839,Automotive,Contact_839,client839@example.com,Delhi,Telangana,2024-07-15 03:09:16
CLNT90840,IndustrialClient_840,Automotive,Contact_840,client840@example.com,Chennai,Karnataka,2024-07-09 23:47:23
CLNT90841,IndustrialClient_841,Aerospace,Contact_841,client841@example.com,Pune,Delhi,2025-04-27 22:13:41
CLNT90842,IndustrialClient_842,Automotive,Contact_842,client842@example.com,Hyderabad,Tamil Nadu,2023-05-08 10:31:37
CLNT90843,IndustrialClient_843,Marine,Contact_843,client843@example.com,Delhi,Maharashtra,2024-04-18 14:53:15
CLNT90844,IndustrialClient_844,Construction,Contact_844,client844@example.com,Mumbai,Gujarat,2025-07-08 14:55:58
CLNT90845,IndustrialClient_845,Automotive,Contact_845,client845@example.com,Kolkata,Gujarat,2023-06-28 17:35:36
CLNT90846,IndustrialClient_846,Automotive,Contact_846,client846@example.com,Jaipur,Maharashtra,2024-06-27 08:25:58
CLNT90847,IndustrialClient_847,Marine,Contact_847,client847@example.com,Bengaluru,Rajasthan,2025-03-18 10:24:28
CLNT90848,IndustrialClient_848,Automotive,Contact_848,client848@example.com,Hyderabad,Telangana,2024-06-09 13:47:01
CLNT90849,IndustrialClient_849,Aerospace,Contact_849,client849@example.com,Delhi,Rajasthan,2025-01-09 16:18:23
CLNT90850,IndustrialClient_850,Automotive,Contact_850,client850@example.com,Mumbai,Delhi,2025-04-17 08:46:47
CLNT90851,IndustrialClient_851,Automotive,Contact_851,client851@example.com,Nagpur,Gujarat,2024-07-29 21:47:46
CLNT90852,IndustrialClient_852,Construction,Contact_852,client852@example.com,Ahmedabad,Gujarat,2023-04-08 09:05:28
CLNT90853,IndustrialClient_853,Automotive,Contact_853,client853@example.com,Delhi,Gujarat,2024-10-12 14:31:13
CLNT90854,IndustrialClient_854,Marine,Contact_854,client854@example.com,Surat,Delhi,2024-06-28 23:03:38
CLNT90855,IndustrialClient_855,Aerospace,Contact_855,client855@example.com,Ahmedabad,Delhi,2024-02-21 14:00:13
CLNT90856,IndustrialClient_856,Automotive,Contact_856,client856@example.com,Nagpur,Gujarat,2024-02-16 03:17:39
CLNT90857,IndustrialClient_857,Aerospace,Contact_857,client857@example.com,Hyderabad,West Bengal,2023-09-05 20:22:21
CLNT90858,IndustrialClient_858,Aerospace,Contact_858,client858@example.com,Hyderabad,Delhi,2025-01-25 10:09:03
CLNT90859,IndustrialClient_859,Construction,Contact_859,client859@example.com,Surat,Gujarat,2023-05-17 23:57:34
CLNT90860,IndustrialClient_860,Construction,Contact_860,client860@example.com,Kolkata,Rajasthan,2025-08-21 03:59:55
CLNT90861,IndustrialClient_861,Marine,Contact_861,client861@example.com,Kolkata,West Bengal,2024-10-22 09:47:44
CLNT90862,IndustrialClient_862,Automotive,Contact_862,client862@example.com,Chennai,Maharashtra,2025-05-23 20:53:30
CLNT90863,IndustrialClient_863,Automotive,Contact_863,client863@example.com,Hyderabad,Maharashtra,2024-09-29 00:03:42
CLNT90864,IndustrialClient_864,Aerospace,Contact_864,client864@example.com,Chennai,Tamil Nadu,2023-01-04 17:24:47
CLNT90865,IndustrialClient_865,Marine,Contact_865,client865@example.com,Delhi,Tamil Nadu,2025-03-12 05:26:10
CLNT90866,IndustrialClient_866,Automotive,Contact_866,client866@example.com,Pune,Gujarat,2024-12-26 22:53:27
CLNT90867,IndustrialClient_867,Construction,Contact_867,client867@example.com,Chennai,Maharashtra,2025-10-10 05:18:38
CLNT90868,IndustrialClient_868,Marine,Contact_868,client868@example.com,Delhi,Maharashtra,2025-07-10 11:15:49
CLNT90869,IndustrialClient_869,Construction,Contact_869,client869@example.com,Pune,Gujarat,2023-07-13 04:07:08
CLNT90870,IndustrialClient_870,Construction,Contact_870,client870@example.com,Lucknow,Maharashtra,2025-11-13 10:47:46
CLNT90871,IndustrialClient_871,Marine,Contact_871,client871@example.com,Mumbai,Gujarat,2024-09-29 08:45:16
CLNT90872,IndustrialClient_872,Marine,Contact_872,client872@example.com,Bengaluru,Maharashtra,2023-07-10 04:40:37
CLNT90873,IndustrialClient_873,Marine,Contact_873,client873@example.com,Mumbai,Telangana,2024-08-26 09:32:08
CLNT90874,IndustrialClient_874,Construction,Contact_874,client874@example.com,Hyderabad,Tamil Nadu,2023-04-24 13:29:49
CLNT90875,IndustrialClient_875,Marine,Contact_875,client875@example.com,Ahmedabad,Gujarat,2025-11-05 13:13:07
CLNT90876,IndustrialClient_876,Marine,Contact_876,client876@example.com,Pune,Maharashtra,2023-09-29 21:35:23
CLNT90877,IndustrialClient_877,Automotive,Contact_877,client877@example.com,Jaipur,Rajasthan,2023-11-17 19:23:45
CLNT90878,IndustrialClient_878,Construction,Contact_878,client878@example.com,Chennai,Tamil Nadu,2024-08-16 06:31:38
CLNT90879,IndustrialClient_879,Automotive,Contact_879,client879@example.com,Ahmedabad,Gujarat,2024-03-07 09:48:56
CLNT90880,IndustrialClient_880,Aerospace,Contact_880,client880@example.com,Jaipur,Maharashtra,2023-02-06 20:09:06
CLNT90881,IndustrialClient_881,Aerospace,Contact_881,client881@example.com,Lucknow,Uttar Pradesh,2023-09-24 18:43:40
CLNT90882,IndustrialClient_882,Marine,Contact_882,client882@example.com,Pune,Tamil Nadu,2023-02-15 19:46:28
CLNT90883,IndustrialClient_883,Aerospace,Contact_883,client883@example.com,Chennai,Gujarat,2023-07-17 15:33:35
CLNT90884,IndustrialClient_884,Construction,Contact_884,client884@example.com,Bengaluru,Delhi,2025-06-24 22:28:01
CLNT90885,IndustrialClient_885,Automotive,Contact_885,client885@example.com,Chennai,West Bengal,2023-02-10 07:56:08
CLNT90886,IndustrialClient_886,Aerospace,Contact_886,client886@example.com,Kolkata,Gujarat,2025-08-31 13:30:37
CLNT90887,IndustrialClient_887,Automotive,Contact_887,client887@example.com,Kolkata,Telangana,2024-05-17 15:01:03
CLNT90888,IndustrialClient_888,Aerospace,Contact_888,client888@example.com,Delhi,West Bengal,2023-01-25 06:15:45
CLNT90889,IndustrialClient_889,Marine,Contact_889,client889@example.com,Kolkata,Maharashtra,2023-09-05 15:50:25
CLNT90890,IndustrialClient_890,Marine,Contact_890,client890@example.com,Bengaluru,Gujarat,2024-05-30 18:17:53
CLNT90891,IndustrialClient_891,Marine,Contact_891,client891@example.com,Ahmedabad,Maharashtra,2024-01-21 02:12:10
CLNT90892,IndustrialClient_892,Automotive,Contact_892,client892@example.com,Hyderabad,Maharashtra,2023-02-06 15:25:56
CLNT90893,IndustrialClient_893,Aerospace,Contact_893,client893@example.com,Jaipur,Rajasthan,2023-01-20 15:48:09
CLNT90894,IndustrialClient_894,Automotive,Contact_894,client894@example.com,Kolkata,Tamil Nadu,2023-04-13 16:59:25
CLNT90895,IndustrialClient_895,Automotive,Contact_895,client895@example.com,Pune,Karnataka,2024-09-12 02:04:36
CLNT90896,IndustrialClient_896,Marine,Contact_896,client896@example.com,Nagpur,Maharashtra,2024-10-29 03:20:13
CLNT90897,IndustrialClient_897,Automotive,Contact_897,client897@example.com,Surat,Maharashtra,2024-03-18 01:23:42
CLNT90898,IndustrialClient_898,Automotive,Contact_898,client898@example.com,Jaipur,Delhi,2023-04-09 22:15:40
CLNT90899,IndustrialClient_899,Construction,Contact_899,client899@example.com,Delhi,Uttar Pradesh,2025-11-16 19:28:45
CLNT90900,IndustrialClient_900,Automotive,Contact_900,client900@example.com,Jaipur,Delhi,2023-07-20 02:59:11
CLNT90901,IndustrialClient_901,Aerospace,Contact_901,client901@example.com,Chennai,West Bengal,2024-10-14 00:57:25
CLNT90902,IndustrialClient_902,Aerospace,Contact_902,client902@example.com,Jaipur,Maharashtra,2025-04-07 09:16:02
CLNT90903,IndustrialClient_903,Automotive,Contact_903,client903@example.com,Hyderabad,Maharashtra,2023-04-17 22:16:34
CLNT90904,IndustrialClient_904,Construction,Contact_904,client904@example.com,Ahmedabad,Uttar Pradesh,2023-06-22 19:59:04
CLNT90905,IndustrialClient_905,Aerospace,Contact_905,client905@example.com,Chennai,Rajasthan,2024-10-22 05:05:49
CLNT90906,IndustrialClient_906,Marine,Contact_906,client906@example.com,Nagpur,Karnataka,2025-02-24 23:31:59
CLNT90907,IndustrialClient_907,Marine,Contact_907,client907@example.com,Bengaluru,Delhi,2023-06-07 09:26:28
CLNT90908,IndustrialClient_908,Aerospace,Contact_908,client908@example.com,Ahmedabad,Telangana,2023-11-03 23:53:33
CLNT90909,IndustrialClient_909,Aerospace,Contact_909,client909@example.com,Hyderabad,Telangana,2025-03-10 03:17:48
CLNT90910,IndustrialClient_910,Automotive,Contact_910,client910@example.com,Bengaluru,Karnataka,2024-01-24 00:45:05
CLNT90911,IndustrialClient_911,Automotive,Contact_911,client911@example.com,Bengaluru,Maharashtra,2025-03-28 14:32:02
CLNT90912,IndustrialClient_912,Construction,Contact_912,client912@example.com,Pune,Maharashtra,2024-08-06 03:40:59
CLNT90913,IndustrialClient_913,Aerospace,Contact_913,client913@example.com,Chennai,West Bengal,2025-04-14 16:03:46
CLNT90914,IndustrialClient_914,Automotive,Contact_914,client914@example.com,Surat,West Bengal,2023-05-06 11:25:12
CLNT90915,IndustrialClient_915,Marine,Contact_915,client915@example.com,Bengaluru,Karnataka,2023-02-22 01:28:58
CLNT90916,IndustrialClient_916,Construction,Contact_916,client916@example.com,Pune,Gujarat,2024-11-03 19:02:41
CLNT90917,IndustrialClient_917,Aerospace,Contact_917,client917@example.com,Kolkata,Karnataka,2024-02-28 02:28:31
CLNT90918,IndustrialClient_918,Marine,Contact_918,client918@example.com,Chennai,Rajasthan,2024-08-18 14:38:53
CLNT90919,IndustrialClient_919,Construction,Contact_919,client919@example.com,Delhi,Maharashtra,2023-06-16 13:44:11
CLNT90920,IndustrialClient_920,Automotive,Contact_920,client920@example.com,Delhi,West Bengal,2025-09-15 07:23:41
CLNT90921,IndustrialClient_921,Construction,Contact_921,client921@example.com,Pune,Maharashtra,2023-01-30 21:49:33
CLNT90922,IndustrialClient_922,Construction,Contact_922,client922@example.com,Pune,Telangana,2025-05-15 15:19:18
CLNT90923,IndustrialClient_923,Aerospace,Contact_923,client923@example.com,Mumbai,Gujarat,2023-11-08 12:52:15
CLNT90924,IndustrialClient_924,Automotive,Contact_924,client924@example.com,Pune,Tamil Nadu,2025-09-01 18:56:43
